"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","gene_id","gene_symbol"
6.67700114657118e-10,0.51610283074722,0.303,0.105,2.24974876632569e-05,"4","ENSG00000172775","ENSG00000172775","FAM192A"
6.72002038646219e-10,0.563766591753065,0.369,0.148,2.26424366901457e-05,"4","ENSG00000101966","ENSG00000101966","XIAP"
6.78609111533408e-10,0.761868467242876,0.409,0.172,2.28650554040066e-05,"4","ENSG00000272047","ENSG00000272047","GTF2H5"
6.82215707056418e-10,0.637876378429502,0.3,0.109,2.29865760335589e-05,"4","ENSG00000039650","ENSG00000039650","PNKP"
6.91512312967964e-10,0.810328415113234,0.295,0.104,2.32998158731426e-05,"4","ENSG00000197858","ENSG00000197858","GPAA1"
6.93713690326691e-10,0.736463748532491,0.906,0.879,2.33739890818675e-05,"4","ENSG00000136942","ENSG00000136942","RPL35"
7.10363568408788e-10,0.83519094031106,0.438,0.232,2.39349900739657e-05,"4","ENSG00000143727","ENSG00000143727","ACP1"
7.56030985617909e-10,0.783212385656741,0.247,0.078,2.54737080294098e-05,"4","ENSG00000175221","ENSG00000175221","MED16"
7.58426605869821e-10,1.36479702406391,0.219,0.048,2.55544260581778e-05,"4","ENSG00000260260","ENSG00000260260","SNHG19"
7.80047991831365e-10,1.35284980096779,0.212,0.033,2.6282937036766e-05,"4","ENSG00000007923","ENSG00000007923","DNAJC11"
7.91958038566662e-10,0.552458750435461,0.231,0.062,2.66842341514651e-05,"4","ENSG00000005194","ENSG00000005194","CIAPIN1"
8.14357336078586e-10,1.19609868462182,0.222,0.052,2.74389560818319e-05,"4","ENSG00000175216","ENSG00000175216","CKAP5"
8.26997418612575e-10,0.600746431875592,0.236,0.065,2.78648510227321e-05,"4","ENSG00000197780","ENSG00000197780","TAF13"
8.35593790006833e-10,1.63156032675532,0.233,0.044,2.81544971604902e-05,"4","ENSG00000133195","ENSG00000133195","SLC39A11"
8.3769954472161e-10,1.39480347317612,0.225,0.042,2.82254484598499e-05,"4","ENSG00000136044","ENSG00000136044","APPL2"
8.71798831918451e-10,0.436604160126878,0.323,0.143,2.93743898426603e-05,"4","ENSG00000104872","ENSG00000104872","PIH1D1"
8.81298398490359e-10,1.23605019348236,0.261,0.068,2.96944682387341e-05,"4","ENSG00000149743","ENSG00000149743","TRPT1"
8.89792595382682e-10,0.484784835829302,0.274,0.109,2.99806717088241e-05,"4","ENSG00000147419","ENSG00000147419","CCDC25"
9.04695328755665e-10,0.998712220022256,0.426,0.186,3.04828044070934e-05,"4","ENSG00000130414","ENSG00000130414","NDUFA10"
9.12428238018442e-10,0.911303452702656,0.245,0.051,3.07433570517934e-05,"4","ENSG00000100605","ENSG00000100605","ITPK1"
9.24476552732538e-10,0.776028569015385,0.299,0.093,3.11493129677701e-05,"4","ENSG00000161813","ENSG00000161813","LARP4"
9.62691053895229e-10,0.993227786263929,0.213,0.048,3.24369123699458e-05,"4","ENSG00000130764","ENSG00000130764","LRRC47"
9.75815743341065e-10,1.55601304120967,0.247,0.047,3.28791356561338e-05,"4","ENSG00000187024","ENSG00000187024","PTRH1"
9.7680390171254e-10,0.421268420406375,0.316,0.118,3.29124306643023e-05,"4","ENSG00000169641","ENSG00000169641","LUZP1"
9.9052530906417e-10,0.923513462934551,0.42,0.143,3.33747597636081e-05,"4","ENSG00000175727","ENSG00000175727","MLXIP"
1.00003965348941e-09,0.873543058489027,0.29,0.084,3.36953360846722e-05,"4","ENSG00000159593","ENSG00000159593","NAE1"
1.00539037834243e-09,1.69693555661948,0.295,0.07,3.38756234078699e-05,"4","ENSG00000117419","ENSG00000117419","ERI3"
1.0178161481037e-09,1.02903060783059,0.23,0.042,3.42942972942061e-05,"4","ENSG00000146802","ENSG00000146802","TMEM168"
1.0204597685172e-09,0.991039209867633,0.214,0.057,3.43833714404184e-05,"4","ENSG00000278845","ENSG00000278845","MRPL45"
1.02218950830791e-09,0.460329255696952,0.273,0.088,3.44416532929266e-05,"4","ENSG00000011405","ENSG00000011405","PIK3C2A"
1.03357856851127e-09,0.949281550924679,0.643,0.46,3.48253962874186e-05,"4","ENSG00000156411","ENSG00000156411","C14orf2"
1.0605149987848e-09,0.877859517113621,0.222,0.047,3.5732992369055e-05,"4","ENSG00000116688","ENSG00000116688","MFN2"
1.0639930990826e-09,0.809710212935319,0.317,0.116,3.5850183480489e-05,"4","ENSG00000179526","ENSG00000179526","SHARPIN"
1.07556455535081e-09,0.704813637737156,0.351,0.123,3.62400721279903e-05,"4","ENSG00000127481","ENSG00000127481","UBR4"
1.07597440752831e-09,0.619703868128707,0.35,0.143,3.62538816872588e-05,"4","ENSG00000028310","ENSG00000028310","BRD9"
1.07666242523989e-09,0.393191511686261,0.296,0.104,3.62770637560328e-05,"4","ENSG00000104915","ENSG00000104915","STX10"
1.07749883830435e-09,0.620669285651804,0.362,0.165,3.63052458578268e-05,"4","ENSG00000049656","ENSG00000049656","CLPTM1L"
1.09176226015485e-09,1.07821178226215,0.204,0.048,3.67858375936576e-05,"4","ENSG00000106290","ENSG00000106290","TAF6"
1.09550301610188e-09,0.561900007100639,0.263,0.086,3.69118786245366e-05,"4","ENSG00000234608","ENSG00000234608","MAPKAPK5-AS1"
1.12806089583275e-09,0.462649375318818,0.24,0.097,3.80088838241887e-05,"4","ENSG00000214087","ENSG00000214087","ARL16"
1.12921128425875e-09,0.368578828824059,0.207,0.065,3.80476450118145e-05,"4","ENSG00000108861","ENSG00000108861","DUSP3"
1.19573068716476e-09,1.2704471081878,0.283,0.068,4.02889497733294e-05,"4","ENSG00000104687","ENSG00000104687","GSR"
1.21787673810408e-09,0.889503725849969,0.415,0.156,4.10351388136787e-05,"4","ENSG00000114867","ENSG00000114867","EIF4G1"
1.26683431255653e-09,0.494565500425662,0.397,0.162,4.26847153272796e-05,"4","ENSG00000159128","ENSG00000159128","IFNGR2"
1.2671459083983e-09,0.920732615511005,0.435,0.22,4.26952142375724e-05,"4","ENSG00000106399","ENSG00000106399","RPA3"
1.2688730012553e-09,0.603312970973619,0.244,0.067,4.27534069042961e-05,"4","ENSG00000085365","ENSG00000085365","SCAMP1"
1.29848702541631e-09,0.510648326594841,0.239,0.077,4.37512218343771e-05,"4","ENSG00000183576","ENSG00000183576","SETD3"
1.30235225294511e-09,0.797120450055649,0.463,0.23,4.38814568107324e-05,"4","ENSG00000144674","ENSG00000144674","GOLGA4"
1.31778434929487e-09,0.703683382461947,0.284,0.078,4.44014258651415e-05,"4","ENSG00000103335","ENSG00000103335","PIEZO1"
1.32254983588438e-09,0.88621623931121,0.294,0.101,4.45619941702882e-05,"4","ENSG00000100852","ENSG00000100852","ARHGAP5"
1.32724631220582e-09,1.48977760481119,0.401,0.145,4.47202372434629e-05,"4","ENSG00000174851","ENSG00000174851","YIF1A"
1.37008599760147e-09,0.97329163855313,0.425,0.16,4.6163677603184e-05,"4","ENSG00000115561","ENSG00000115561","CHMP3"
1.38651721838744e-09,1.62975352947397,0.225,0.047,4.67173111563463e-05,"4","ENSG00000153363","ENSG00000153363","LINC00467"
1.40190113777036e-09,0.500619192428957,0.386,0.167,4.72356569360346e-05,"4","ENSG00000153006","ENSG00000153006","SREK1IP1"
1.41043393887511e-09,0.911370914221878,0.291,0.106,4.75231611364579e-05,"4","ENSG00000123545","ENSG00000123545","NDUFAF4"
1.46036759891663e-09,1.17659024596192,0.251,0.057,4.92056258778971e-05,"4","ENSG00000164967","ENSG00000164967","RPP25L"
1.48151725658013e-09,0.585807166659652,0.25,0.08,4.99182424432108e-05,"4","ENSG00000142230","ENSG00000142230","SAE1"
1.54923581430203e-09,0.917465702549065,0.383,0.154,5.21999515270924e-05,"4","ENSG00000140374","ENSG00000140374","ETFA"
1.55902669325501e-09,0.731950320508129,0.55,0.307,5.25298454025343e-05,"4","ENSG00000173486","ENSG00000173486","FKBP2"
1.56437306988266e-09,0.462354693446159,0.237,0.076,5.27099862166262e-05,"4","ENSG00000080189","ENSG00000080189","SLC35C2"
1.5744611983552e-09,0.715944890953053,0.314,0.133,5.30498956173801e-05,"4","ENSG00000204308","ENSG00000204308","RNF5"
1.61563803209407e-09,1.50837784627534,0.539,0.288,5.44373078533775e-05,"4","ENSG00000120675","ENSG00000120675","DNAJC15"
1.64366380989954e-09,0.848726010598263,0.326,0.098,5.53816084107552e-05,"4","ENSG00000113649","ENSG00000113649","TCERG1"
1.65444379517977e-09,0.37522293881258,0.256,0.091,5.57448292347872e-05,"4","ENSG00000158552","ENSG00000158552","ZFAND2B"
1.6563260609006e-09,0.816177564439287,0.407,0.169,5.58082502959848e-05,"4","ENSG00000141741","ENSG00000141741","MIEN1"
1.67749789462958e-09,0.640303425498566,0.329,0.122,5.65216140616491e-05,"4","ENSG00000204619","ENSG00000204619","PPP1R11"
1.69390738206725e-09,0.629712353088782,0.232,0.061,5.70745153313738e-05,"4","ENSG00000156873","ENSG00000156873","PHKG2"
1.71606594307373e-09,1.06521491841163,0.206,0.051,5.78211258859261e-05,"4","ENSG00000079999","ENSG00000079999","KEAP1"
1.72203559250472e-09,0.876532560597368,0.256,0.067,5.80222672538541e-05,"4","ENSG00000196562","ENSG00000196562","SULF2"
1.73576637339538e-09,0.415830271795361,0.247,0.075,5.84849121851838e-05,"4","ENSG00000171612","ENSG00000171612","SLC25A33"
1.7411762220577e-09,0.585773910200738,0.307,0.111,5.86671916260123e-05,"4","ENSG00000168056","ENSG00000168056","LTBP3"
1.74243183979715e-09,0.483092534423222,0.241,0.079,5.87094984101252e-05,"4","ENSG00000124356","ENSG00000124356","STAMBP"
1.78188562094298e-09,0.602257454961089,0.308,0.113,6.00388541120527e-05,"4","ENSG00000109270","ENSG00000109270","LAMTOR3"
1.81240644712415e-09,0.840666018884927,0.263,0.074,6.10672228294011e-05,"4","ENSG00000124588","ENSG00000124588","NQO2"
1.84497370410216e-09,0.567592479657976,0.274,0.088,6.2164543986018e-05,"4","ENSG00000110880","ENSG00000110880","CORO1C"
1.88221647625871e-09,0.48459551189067,0.281,0.099,6.34194019510611e-05,"4","ENSG00000211460","ENSG00000211460","TSN"
1.90543819171725e-09,1.08348892418702,0.402,0.186,6.42018344317212e-05,"4","ENSG00000137288","ENSG00000137288","UQCC2"
1.91632600752194e-09,0.492808753881,0.206,0.056,6.45686884974442e-05,"4","ENSG00000143207","ENSG00000143207","RFWD2"
1.92183647222938e-09,0.415977075302775,0.249,0.094,6.47543580952969e-05,"4","ENSG00000204120","ENSG00000204120","GIGYF2"
1.9385380533402e-09,0.54126147196491,0.263,0.085,6.53171011692446e-05,"4","ENSG00000122203","ENSG00000122203","KIAA1191"
1.93919607243724e-09,0.903521390187781,0.678,0.463,6.53392724647002e-05,"4","ENSG00000074800","ENSG00000074800","ENO1"
1.97019957741032e-09,1.06094660597494,0.512,0.29,6.63839045612633e-05,"4","ENSG00000167088","ENSG00000167088","SNRPD1"
2.00745325946174e-09,0.602898735556756,0.349,0.153,6.76391301243039e-05,"4","ENSG00000204356","ENSG00000204356","NELFE"
2.08896540734985e-09,0.86171146481362,0.339,0.115,7.0385600435246e-05,"4","ENSG00000111707","ENSG00000111707","SUDS3"
2.09798175772423e-09,1.00842364095154,0.316,0.095,7.06893973447602e-05,"4","ENSG00000174775","ENSG00000174775","HRAS"
2.14828457937398e-09,1.52987497761022,0.2,0.044,7.23843006174268e-05,"4","ENSG00000131462","ENSG00000131462","TUBG1"
2.15353415756318e-09,0.800506608633097,0.255,0.082,7.25611799049336e-05,"4","ENSG00000175792","ENSG00000175792","RUVBL1"
2.20724438499871e-09,0.651884269206856,0.33,0.13,7.43708923081464e-05,"4","ENSG00000163382","ENSG00000163382","APOA1BP"
2.21366554687597e-09,0.844009744521328,0.411,0.154,7.4587246936439e-05,"4","ENSG00000006125","ENSG00000006125","AP2B1"
2.23029715772413e-09,0.805584262373844,0.322,0.113,7.51476324323567e-05,"4","ENSG00000136908","ENSG00000136908","DPM2"
2.27388892363363e-09,1.32114341214796,0.312,0.085,7.66164133929115e-05,"4","ENSG00000166508","ENSG00000166508","MCM7"
2.28164172052868e-09,0.407014959512555,0.266,0.086,7.68776361314934e-05,"4","ENSG00000017260","ENSG00000017260","ATP2C1"
2.285697142496e-09,0.617708148992744,0.339,0.103,7.70142795192603e-05,"4","ENSG00000156052","ENSG00000156052","GNAQ"
2.29765484870493e-09,0.541236311989368,0.326,0.118,7.74171824722639e-05,"4","ENSG00000143368","ENSG00000143368","SF3B4"
2.30549468215299e-09,0.536603157587896,0.401,0.199,7.76813378204629e-05,"4","ENSG00000184900","ENSG00000184900","SUMO3"
2.33047682795072e-09,0.498592976849022,0.223,0.076,7.85230862409717e-05,"4","ENSG00000115946","ENSG00000115946","PNO1"
2.35969861884571e-09,0.857284905895365,0.295,0.109,7.95076852633875e-05,"4","ENSG00000181350","ENSG00000181350","LRRC75A"
2.37675581593385e-09,1.12413598168313,0.546,0.303,8.00824104620752e-05,"4","ENSG00000143198","ENSG00000143198","MGST3"
2.38251085121466e-09,0.747770591965977,0.263,0.075,8.02763206208267e-05,"4","ENSG00000148943","ENSG00000148943","LIN7C"
2.40677517635453e-09,0.862668344402033,0.313,0.095,8.10938827920896e-05,"4","ENSG00000185122","ENSG00000185122","HSF1"
2.44498087602404e-09,0.41045855096531,0.227,0.073,8.23811856367542e-05,"4","ENSG00000181929","ENSG00000181929","PRKAG1"
2.45126743301885e-09,0.956013256318618,0.577,0.302,8.25930048881373e-05,"4","ENSG00000153113","ENSG00000153113","CAST"
2.46572098299375e-09,0.819457718589363,0.303,0.102,8.30800028009916e-05,"4","ENSG00000130311","ENSG00000130311","DDA1"
2.47084903988998e-09,0.969309399428338,0.21,0.036,8.32527875500528e-05,"4","ENSG00000137831","ENSG00000137831","UACA"
2.48713283112116e-09,0.735374243640171,0.427,0.189,8.38014536117964e-05,"4","ENSG00000069329","ENSG00000069329","VPS35"
2.5109472506826e-09,0.648710340170599,0.794,0.743,8.46038566644995e-05,"4","ENSG00000131143","ENSG00000131143","COX4I1"
2.51485365377085e-09,1.16821989157347,0.263,0.045,8.47354790101549e-05,"4","ENSG00000163558","ENSG00000163558","PRKCI"
2.53811898626678e-09,0.985367333244356,0.721,0.632,8.5519381123273e-05,"4","ENSG00000112695","ENSG00000112695","COX7A2"
2.64213652667662e-09,1.14671159416363,0.281,0.066,8.9024148129842e-05,"4","ENSG00000103550","ENSG00000103550","KNOP1"
2.64658991903296e-09,1.00641749737635,0.527,0.258,8.91742007318965e-05,"4","ENSG00000113648","ENSG00000113648","H2AFY"
2.66816766556838e-09,0.437096249714795,0.247,0.086,8.99012413236609e-05,"4","ENSG00000159086","ENSG00000159086","PAXBP1"
2.7521393962195e-09,0.665274477132844,0.321,0.122,9.27305848162199e-05,"4","ENSG00000161057","ENSG00000161057","PSMC2"
2.7708973794747e-09,0.528351356836283,0.227,0.065,9.33626163040207e-05,"4","ENSG00000078124","ENSG00000078124","ACER3"
2.80930032460793e-09,0.747475118473652,0.252,0.083,9.46565651373395e-05,"4","ENSG00000117226","ENSG00000117226","GBP3"
2.92248719597868e-09,0.849581188610584,0.438,0.192,9.84702835813058e-05,"4","ENSG00000163902","ENSG00000163902","RPN1"
2.98721550292367e-09,0.835473103988228,0.365,0.158,0.00010065123915551,"4","ENSG00000174547","ENSG00000174547","MRPL11"
3.00410232476907e-09,1.41273867692673,0.205,0.035,0.000101220223730769,"4","ENSG00000103126","ENSG00000103126","AXIN1"
3.03265957247878e-09,0.706925421641228,0.307,0.097,0.0001021824316351,"4","ENSG00000102241","ENSG00000102241","HTATSF1"
3.04817987443353e-09,0.541762775508912,0.334,0.1,0.000102705372689163,"4","ENSG00000123983","ENSG00000123983","ACSL3"
3.08810819196175e-09,0.842028298736802,0.257,0.074,0.000104050717419959,"4","ENSG00000196961","ENSG00000196961","AP2A1"
3.1045815470744e-09,1.10501557617079,0.404,0.14,0.000104605770647125,"4","ENSG00000174903","ENSG00000174903","RAB1B"
3.10832622764929e-09,1.00401625296989,0.254,0.074,0.000104731943914415,"4","ENSG00000168393","ENSG00000168393","DTYMK"
3.12066924706879e-09,0.655007084813824,0.228,0.066,0.000105147829610736,"4","ENSG00000088888","ENSG00000088888","MAVS"
3.13872806102758e-09,1.02931239985302,0.204,0.055,0.000105756303288263,"4","ENSG00000176087","ENSG00000176087","SLC35A4"
3.2774962037011e-09,0.364607586064833,0.262,0.113,0.000110431957087505,"4","ENSG00000181991","ENSG00000181991","MRPS11"
3.29934987403376e-09,1.32347427234218,0.622,0.386,0.000111168294655693,"4","ENSG00000178741","ENSG00000178741","COX5A"
3.32460819762205e-09,0.378677440478769,0.254,0.087,0.000112019348610677,"4","ENSG00000251022","ENSG00000251022","THAP9-AS1"
3.38488604849189e-09,0.842908042352395,0.347,0.112,0.000114050350517886,"4","ENSG00000122674","ENSG00000122674","CCZ1"
3.40117961564609e-09,0.912443334352017,0.371,0.131,0.00011459934596958,"4","ENSG00000173692","ENSG00000173692","PSMD1"
3.44652083196914e-09,0.764371293593394,0.216,0.04,0.000116127072912368,"4","ENSG00000147459","ENSG00000147459","DOCK5"
3.46132604212621e-09,0.535304470427291,0.414,0.204,0.0001166259196634,"4","ENSG00000078140","ENSG00000078140","UBE2K"
3.47136592691818e-09,0.861938376648369,0.203,0.05,0.000116964203541581,"4","ENSG00000104885","ENSG00000104885","DOT1L"
3.49287580771917e-09,0.89358119713586,0.244,0.092,0.00011768895746529,"4","ENSG00000100575","ENSG00000100575","TIMM9"
3.53449012129744e-09,0.710665272527289,0.336,0.14,0.000119091110146996,"4","ENSG00000136718","ENSG00000136718","IMP4"
3.56424868516312e-09,0.941126364764565,0.732,0.652,0.000120093795197886,"4","ENSG00000189043","ENSG00000189043","NDUFA4"
3.87032357061842e-09,0.47037544684905,0.268,0.09,0.000130406682388417,"4","ENSG00000197969","ENSG00000197969","VPS13A"
3.90942854497795e-09,1.17742275945709,0.333,0.111,0.000131724285394487,"4","ENSG00000196591","ENSG00000196591","HDAC2"
4.06193501465892e-09,1.10047565707964,0.202,0.042,0.000136862838383918,"4","ENSG00000131778","ENSG00000131778","CHD1L"
4.10385701951345e-09,0.387545496676418,0.257,0.093,0.000138275358415486,"4","ENSG00000087087","ENSG00000087087","SRRT"
4.22059290800857e-09,0.673050101260773,0.268,0.072,0.000142208657442441,"4","ENSG00000205730","ENSG00000205730","ITPRIPL2"
4.23486449586435e-09,0.599511427974244,0.722,0.619,0.000142689524323653,"4","ENSG00000213719","ENSG00000213719","CLIC1"
4.24993159644155e-09,0.655215898630162,0.313,0.09,0.000143197195210502,"4","ENSG00000072518","ENSG00000072518","MARK2"
4.27876788177094e-09,0.81208759456181,0.495,0.297,0.00014416880500839,"4","ENSG00000170515","ENSG00000170515","PA2G4"
4.34962563660061e-09,1.05536540771897,0.216,0.053,0.000146556286199621,"4","ENSG00000172269","ENSG00000172269","DPAGT1"
4.38616604473567e-09,0.615774738783,0.25,0.074,0.000147787478711324,"4","ENSG00000130309","ENSG00000130309","COLGALT1"
4.40707116029699e-09,0.84160168583143,0.652,0.477,0.000148491855675047,"4","ENSG00000155368","ENSG00000155368","DBI"
4.46297873851977e-09,0.517903745352818,0.232,0.073,0.000150375605615685,"4","ENSG00000172613","ENSG00000172613","RAD9A"
4.51377295212213e-09,1.54172292170089,0.253,0.053,0.000152087065848803,"4","ENSG00000213563","ENSG00000213563","C8orf82"
4.53794442961268e-09,0.438444343495953,0.318,0.135,0.00015290149961137,"4","ENSG00000115756","ENSG00000115756","HPCAL1"
4.58360962665035e-09,0.535300817269377,0.386,0.161,0.000154440142760357,"4","ENSG00000002834","ENSG00000002834","LASP1"
4.59791162098207e-09,0.951375004004279,0.252,0.068,0.00015492203415737,"4","ENSG00000160049","ENSG00000160049","DFFA"
4.69750981417477e-09,0.580848219527918,0.348,0.122,0.000158277895678805,"4","ENSG00000076944","ENSG00000076944","STXBP2"
4.74834379390268e-09,0.803520470601419,0.212,0.058,0.000159990695791757,"4","ENSG00000157379","ENSG00000157379","DHRS1"
4.9227152892984e-09,0.529639435689907,0.409,0.217,0.00016586596895762,"4","ENSG00000168701","ENSG00000168701","TMEM208"
4.92550383856273e-09,0.550019284371394,0.283,0.094,0.000165959926336533,"4","ENSG00000143793","ENSG00000143793","C1orf35"
5.06809862905631e-09,0.768394902139739,0.395,0.199,0.000170764515207423,"4","ENSG00000105677","ENSG00000105677","TMEM147"
5.17983934172583e-09,0.859198344441518,0.373,0.158,0.00017452950678011,"4","ENSG00000182180","ENSG00000182180","MRPS16"
5.24186627100987e-09,0.799279592519944,0.34,0.124,0.000176619442135407,"4","ENSG00000100220","ENSG00000100220","RTCB"
5.28329408024137e-09,0.816402402223791,0.411,0.186,0.000178015310739653,"4","ENSG00000093010","ENSG00000093010","COMT"
5.37039331120167e-09,0.521597243909595,0.23,0.052,0.000180950032227629,"4","ENSG00000102100","ENSG00000102100","SLC35A2"
5.42684684762421e-09,0.980440068163227,0.447,0.208,0.00018285217768385,"4","ENSG00000136930","ENSG00000136930","PSMB7"
5.46511707124997e-09,1.23976043164231,0.299,0.087,0.000184141654598696,"4","ENSG00000112651","ENSG00000112651","MRPL2"
5.58232926947208e-09,0.680483397127734,0.492,0.28,0.000188091002405592,"4","ENSG00000167470","ENSG00000167470","MIDN"
5.72045366191176e-09,0.971833902149126,0.233,0.066,0.000192744965684455,"4","ENSG00000018510","ENSG00000018510","AGPS"
5.94993350477801e-09,0.738653519271036,0.478,0.236,0.00020047705950999,"4","ENSG00000173598","ENSG00000173598","NUDT4"
5.98461022615854e-09,1.04864394928873,0.289,0.089,0.000201645456960186,"4","ENSG00000214160","ENSG00000214160","ALG3"
6.06231642161576e-09,0.499412296810964,0.357,0.147,0.000204263689509921,"4","ENSG00000144029","ENSG00000144029","MRPS5"
6.10555153672681e-09,1.10020877307033,0.363,0.134,0.000205720453478473,"4","ENSG00000139180","ENSG00000139180","NDUFA9"
6.1133000678402e-09,0.465729986326095,0.327,0.126,0.000205981532485808,"4","ENSG00000134970","ENSG00000134970","TMED7"
6.12345181534783e-09,0.772339072697012,0.924,0.964,0.00020632358546633,"4","ENSG00000198938","ENSG00000198938","MT-CO3"
6.16910432465641e-09,0.893051578533776,0.302,0.096,0.000207861801114973,"4","ENSG00000114021","ENSG00000114021","NIT2"
6.22600421779032e-09,0.651997746118176,0.21,0.059,0.000209778986114227,"4","ENSG00000117519","ENSG00000117519","CNN3"
6.28984586841208e-09,0.51734015691333,0.323,0.12,0.000211930066690277,"4","ENSG00000188976","ENSG00000188976","NOC2L"
6.37440474192666e-09,0.522338529843714,0.316,0.124,0.000214779193374477,"4","ENSG00000089597","ENSG00000089597","GANAB"
6.51916606728418e-09,0.549970006232295,0.243,0.089,0.000219656781471073,"4","ENSG00000204713","ENSG00000204713","TRIM27"
6.72389586553448e-09,0.869622452777101,0.207,0.053,0.000226554947293319,"4","ENSG00000101181","ENSG00000101181","MTG2"
6.7286827387129e-09,1.11475037897712,0.382,0.142,0.000226716236198192,"4","ENSG00000053371","ENSG00000053371","AKR7A2"
6.87318906027434e-09,0.835202300659243,0.379,0.161,0.000231585232196884,"4","ENSG00000197894","ENSG00000197894","ADH5"
6.96085869979429e-09,0.357805119543016,0.217,0.057,0.000234539173030869,"4","ENSG00000103111","ENSG00000103111","MON1B"
6.978545506878e-09,1.22484075983045,0.223,0.056,0.000235135112308747,"4","ENSG00000139579","ENSG00000139579","NABP2"
7.04604973077656e-09,0.378972671843079,0.206,0.052,0.000237409599628785,"4","ENSG00000116213","ENSG00000116213","WRAP73"
7.07464464591968e-09,0.384459666882913,0.257,0.097,0.000238373076699618,"4","ENSG00000137692","ENSG00000137692","DCUN1D5"
7.09964749185351e-09,1.08897630675956,0.271,0.068,0.000239215522590512,"4","ENSG00000107957","ENSG00000107957","SH3PXD2A"
7.28112151546675e-09,0.664249680274371,0.443,0.223,0.000245330108342137,"4","ENSG00000117448","ENSG00000117448","AKR1A1"
7.2987046384579e-09,0.439030655188304,0.732,0.632,0.0002459225540882,"4","ENSG00000088986","ENSG00000088986","DYNLL1"
7.36972687797919e-09,0.722483542310265,0.206,0.053,0.000248315577426631,"4","ENSG00000033050","ENSG00000033050","ABCF2"
7.51707374173616e-09,0.795440840049459,0.219,0.058,0.000253280282654058,"4","ENSG00000164610","ENSG00000164610","RP9"
7.62183851459806e-09,0.636170102512994,0.201,0.048,0.000256810226910867,"4","ENSG00000154370","ENSG00000154370","TRIM11"
7.62465439641416e-09,0.765017344379197,0.212,0.058,0.000256905105232779,"4","ENSG00000131652","ENSG00000131652","THOC6"
7.64465213561509e-09,0.616331511528291,0.214,0.055,0.000257578909057415,"4","ENSG00000178105","ENSG00000178105","DDX10"
7.64606499215411e-09,0.990098800661596,0.275,0.084,0.000257626513845641,"4","ENSG00000130560","ENSG00000130560","UBAC1"
7.68592917359812e-09,0.350731569450204,0.258,0.096,0.000258969697575215,"4","ENSG00000104331","ENSG00000104331","IMPAD1"
7.89930087839232e-09,1.35555858354421,0.23,0.052,0.000266159043796551,"4","ENSG00000119326","ENSG00000119326","CTNNAL1"
7.99404900990506e-09,0.840628772569903,0.4,0.175,0.000269351487339741,"4","ENSG00000067829","ENSG00000067829","IDH3G"
8.1914850871087e-09,0.525337098806859,0.273,0.106,0.000276003898525041,"4","ENSG00000064490","ENSG00000064490","RFXANK"
8.26859945163594e-09,0.75516488286517,0.281,0.095,0.000278602189923422,"4","ENSG00000105829","ENSG00000105829","BET1"
8.33589197233217e-09,0.814887281198924,0.323,0.115,0.00028086954411576,"4","ENSG00000171960","ENSG00000171960","PPIH"
8.37237055915459e-09,0.506511792462305,0.276,0.092,0.000282098653620155,"4","ENSG00000183955","ENSG00000183955","KMT5A"
8.40458893008614e-09,0.393038691707826,0.294,0.115,0.000283184219410322,"4","ENSG00000175387","ENSG00000175387","SMAD2"
8.41182366188225e-09,0.561974598779949,0.244,0.072,0.000283427986463461,"4","ENSG00000165689","ENSG00000165689","SDCCAG3"
8.45387056115829e-09,0.839959480099041,0.475,0.27,0.000284844714687668,"4","ENSG00000101084","ENSG00000101084","C20orf24"
8.47017950055933e-09,0.817534714624038,0.422,0.206,0.000285394228091846,"4","ENSG00000071462","ENSG00000071462","WBSCR22"
8.61746273460386e-09,1.09656531121056,0.216,0.045,0.000290356789379742,"4","ENSG00000185515","ENSG00000185515","BRCC3"
8.87169877868868e-09,0.71761438135952,0.267,0.091,0.000298923018649136,"4","ENSG00000153046","ENSG00000153046","CDYL"
8.92051182432959e-09,0.941811637031947,0.248,0.072,0.000300567725408961,"4","ENSG00000214194","ENSG00000214194","LINC00998"
9.07851849818545e-09,1.33125401464335,0.2,0.042,0.000305891602277861,"4","ENSG00000114491","ENSG00000114491","UMPS"
9.13237383602026e-09,0.823234872418516,0.733,0.692,0.000307706204030867,"4","ENSG00000182774","ENSG00000182774","RPS17"
9.18936389290812e-09,0.85131720463248,0.24,0.067,0.000309626427007646,"4","ENSG00000167862","ENSG00000167862","ICT1"
9.30920952983184e-09,0.793986393604741,0.378,0.146,0.000313664505898154,"4","ENSG00000125611","ENSG00000125611","CHCHD5"
9.44582801246284e-09,1.23654517350409,0.283,0.071,0.000318267729051923,"4","ENSG00000130733","ENSG00000130733","YIPF2"
9.50664219085296e-09,0.815470007045856,0.269,0.078,0.0003203168019786,"4","ENSG00000111676","ENSG00000111676","ATN1"
1.00055950540106e-08,0.961679853543559,0.37,0.14,0.000337128519749832,"4","ENSG00000007080","ENSG00000007080","CCDC124"
1.00953470358931e-08,0.924657678155501,0.311,0.109,0.000340152623027383,"4","ENSG00000166902","ENSG00000166902","MRPL16"
1.01101404865208e-08,0.791656453738915,0.527,0.284,0.000340651073552831,"4","ENSG00000172354","ENSG00000172354","GNB2"
