"gene_id","gene_symbol","ENTREZID","cell_type","rank_stat"
"ENSG00000080371","RAB21","23011","Mast_cells",0.500963772238345
"ENSG00000139218","SCAF11","9169","Mast_cells",0.497965406286407
"ENSG00000176845","METRNL","284207","Mast_cells",0.496801559637113
"ENSG00000078674","PCM1","5108","Mast_cells",0.496575624322557
"ENSG00000055118","KCNH2","3757","Mast_cells",0.494292178637341
"ENSG00000168259","DNAJC7","7266","Mast_cells",0.493699286498137
"ENSG00000134001","EIF2S1","1965","Mast_cells",0.493686531862649
"ENSG00000177885","GRB2","2885","Mast_cells",0.491458672831656
"ENSG00000170004","CHD3","1107","Mast_cells",0.491315350726722
"ENSG00000113328","CCNG1","900","Mast_cells",0.489376308646381
"ENSG00000138668","HNRNPD","3184","Mast_cells",0.488972149911278
"ENSG00000092199","HNRNPC","3183","Mast_cells",0.488398156215723
"ENSG00000115310","RTN4","57142","Mast_cells",0.487150655830738
"ENSG00000114416","FXR1","8087","Mast_cells",0.484545427693327
"ENSG00000166598","HSP90B1","7184","Mast_cells",0.478071574381314
"ENSG00000168385","SEPT2","4735","Mast_cells",0.47456006049461
"ENSG00000158715","SLC45A3","85414","Mast_cells",0.473958969711839
"ENSG00000185115","NSMCE3","56160","Mast_cells",0.473428986256156
"ENSG00000008256","CYTH3","9265","Mast_cells",0.4716752407324
"ENSG00000084234","APLP2","334","Mast_cells",0.470600086955035
"ENSG00000197019","SERTAD1","29950","Mast_cells",0.4667941483729
"ENSG00000081154","PCNP","57092","Mast_cells",0.465603794838843
"ENSG00000116473","RAP1A","5906","Mast_cells",0.463637833375806
"ENSG00000164733","CTSB","1508","Mast_cells",0.46340658175103
"ENSG00000198886","MT-ND4","4538","Mast_cells",0.462729182517965
"ENSG00000055211","GINM1","116254","Mast_cells",0.460880957878826
"ENSG00000092330","TINF2","26277","Mast_cells",0.460655700027636
"ENSG00000131873","CHSY1","22856","Mast_cells",0.460593129938023
"ENSG00000115524","SF3B1","23451","Mast_cells",0.458235579656426
"ENSG00000162521","RBBP4","5928","Mast_cells",0.454027184606438
"ENSG00000136485","DCAF7","10238","Mast_cells",0.453617369107365
"ENSG00000265808","SEC22B","9554","Mast_cells",0.449578567811362
"ENSG00000153201","RANBP2","5903","Mast_cells",0.448924940299986
"ENSG00000167978","SRRM2","23524","Mast_cells",0.447665913163498
"ENSG00000213145","CRIP1","1396","Mast_cells",0.446932890433105
"ENSG00000135334","AKIRIN2","55122","Mast_cells",0.446638109142679
"ENSG00000168172","HOOK3","84376","Mast_cells",0.445539647578229
"ENSG00000077147","TM9SF3","56889","Mast_cells",0.443298131596006
"ENSG00000110047","EHD1","10938","Mast_cells",0.437815847832457
"ENSG00000169826","CSGALNACT2","55454","Mast_cells",0.433233248363268
"ENSG00000175197","DDIT3","1649","Mast_cells",0.432661185018825
"ENSG00000121644","DESI2","51029","Mast_cells",0.432527354157853
"ENSG00000090273","NUDC","10726","Mast_cells",0.431119796808168
"ENSG00000166340","TPP1","1200","Mast_cells",0.431087245764923
"ENSG00000099783","HNRNPM","4670","Mast_cells",0.430085333340139
"ENSG00000146425","DYNLT1","6993","Mast_cells",0.428086796370258
"ENSG00000146376","ARHGAP18","93663","Mast_cells",0.427212761368616
"ENSG00000115233","PSMD14","10213","Mast_cells",0.426610779879605
"ENSG00000198918","RPL39","6170","Mast_cells",0.425580138013437
"ENSG00000159840","ZYX","7791","Mast_cells",0.424746671739537
"ENSG00000163618","CADPS","8618","Mast_cells",0.424350979757378
"ENSG00000034152","MAP2K3","5606","Mast_cells",0.423756107976524
"ENSG00000133961","NUMB","8650","Mast_cells",0.422040062940147
"ENSG00000109113","RAB34","83871","Mast_cells",0.421946813249366
"ENSG00000110955","ATP5B","506","Mast_cells",0.421938882567129
"ENSG00000164889","SLC4A2","6522","Mast_cells",0.420791517967341
"ENSG00000149100","EIF3M","10480","Mast_cells",0.420762902605625
"ENSG00000162695","SLC30A7","148867","Mast_cells",0.419943398254218
"ENSG00000135387","CAPRIN1","4076","Mast_cells",0.419441125534205
"ENSG00000205531","NAP1L4","4676","Mast_cells",0.418659905677205
"ENSG00000031698","SARS","6301","Mast_cells",0.418556014783832
"ENSG00000214046","SMIM7","79086","Mast_cells",0.418276456215263
"ENSG00000155304","HSPA13","6782","Mast_cells",0.417812701204008
"ENSG00000126456","IRF3","3661","Mast_cells",0.417285760853767
"ENSG00000196352","CD55","1604","Mast_cells",0.417161779857283
"ENSG00000162174","ASRGL1","80150","Mast_cells",0.411609422454161
"ENSG00000241343","RPL36A","6173","Mast_cells",0.410160612050812
"ENSG00000124783","SSR1","6745","Mast_cells",0.408759345402748
"ENSG00000197971","MBP","4155","Mast_cells",0.407021454622635
"ENSG00000260916","CCPG1","9236","Mast_cells",0.407003495917996
"ENSG00000143119","CD53","963","Mast_cells",0.403386895763939
"ENSG00000134644","PUM1","9698","Mast_cells",0.40223217744191
"ENSG00000117362","APH1A","51107","Mast_cells",0.401589657717983
"ENSG00000174903","RAB1B","81876","Mast_cells",0.399820873080201
"ENSG00000120727","PAIP2","51247","Mast_cells",0.398556307289632
"ENSG00000060237","WNK1","65125","Mast_cells",0.397787148148377
"ENSG00000171552","BCL2L1","598","Mast_cells",0.397639832970493
"ENSG00000084733","RAB10","10890","Mast_cells",0.397210221051139
"ENSG00000138623","SEMA7A","8482","Mast_cells",0.394733620247049
"ENSG00000128789","PSMG2","56984","Mast_cells",0.392306230753618
"ENSG00000145833","DDX46","9879","Mast_cells",0.390788668674848
"ENSG00000174574","AKIRIN1","79647","Mast_cells",0.388284762966017
"ENSG00000221914","PPP2R2A","5520","Mast_cells",0.386836643620811
"ENSG00000204842","ATXN2","6311","Mast_cells",0.386421621829597
"ENSG00000198015","MRPL42","28977","Mast_cells",0.386373001023068
"ENSG00000148484","RSU1","6251","Mast_cells",0.385306403424779
"ENSG00000169224","GCSAML","148823","Mast_cells",0.384639483103149
"ENSG00000151135","TMEM263","90488","Mast_cells",0.384038714039217
"ENSG00000159128","IFNGR2","3460","Mast_cells",0.38285759943306
"ENSG00000147853","AK3","50808","Mast_cells",0.376853743359505
"ENSG00000141429","GALNT1","2589","Mast_cells",0.376127518579152
"ENSG00000177200","CHD9","80205","Mast_cells",0.375843021520035
"ENSG00000108179","PPIF","10105","Mast_cells",0.372253789059969
"ENSG00000165637","VDAC2","7417","Mast_cells",0.372026251332575
"ENSG00000196504","PRPF40A","55660","Mast_cells",0.371667403294188
"ENSG00000196924","FLNA","2316","Mast_cells",0.370368080994183
"ENSG00000184922","FMNL1","752","Mast_cells",0.36912080294013
"ENSG00000124795","DEK","7913","Mast_cells",0.367526888703565
"ENSG00000118579","MED28","80306","Mast_cells",0.36465868037571
"ENSG00000115866","DARS","1615","Mast_cells",0.363687057976988
"ENSG00000230989","HSBP1","3281","Mast_cells",0.362229622592098
"ENSG00000102316","MAGED2","10916","Mast_cells",0.361152891476662
"ENSG00000109062","SLC9A3R1","9368","Mast_cells",0.360705059698521
"ENSG00000065989","PDE4A","5141","Mast_cells",0.359901906754569
"ENSG00000162642","C1orf52","148423","Mast_cells",0.353829093539291
"ENSG00000120616","EPC1","80314","Mast_cells",0.352815068691773
"ENSG00000057608","GDI2","2665","Mast_cells",0.351260400325775
"ENSG00000089006","SNX5","27131","Mast_cells",0.350629143299632
"ENSG00000123933","MXD4","10608","Mast_cells",0.349973937760155
"ENSG00000100219","XBP1","7494","Mast_cells",0.348174476755725
"ENSG00000138768","USO1","8615","Mast_cells",0.346815772234348
"ENSG00000084676","NCOA1","8648","Mast_cells",0.346650927905351
"ENSG00000169252","ADRB2","154","Mast_cells",0.342230384400666
"ENSG00000111142","METAP2","10988","Mast_cells",0.341275585922434
"ENSG00000149084","HSD17B12","51144","Mast_cells",0.338717253093917
"ENSG00000163584","RPL22L1","200916","Mast_cells",0.338649407285591
"ENSG00000167986","DDB1","1642","Mast_cells",0.337830401459869
"ENSG00000063244","U2AF2","11338","Mast_cells",0.33629313240412
"ENSG00000073921","PICALM","8301","Mast_cells",0.335432577639096
"ENSG00000174720","LARP7","51574","Mast_cells",0.334511288195405
"ENSG00000176853","FAM91A1","157769","Mast_cells",0.334356888697132
"ENSG00000111666","CHPT1","56994","Mast_cells",0.333042557821144
"ENSG00000179051","RCC2","55920","Mast_cells",0.331933629950404
"ENSG00000114779","ABHD14B","84836","Mast_cells",0.330674857614109
"ENSG00000116752","BCAS2","10286","Mast_cells",0.330137280855978
"ENSG00000133318","RTN3","10313","Mast_cells",0.329905205638761
"ENSG00000159140","SON","6651","Mast_cells",0.329473642954224
"ENSG00000090060","PAPOLA","10914","Mast_cells",0.328499707501846
"ENSG00000204642","HLA-F","3134","Mast_cells",0.327129476097303
"ENSG00000142875","PRKACB","5567","Mast_cells",0.326688143505508
"ENSG00000068697","LAPTM4A","9741","Mast_cells",0.32631664804365
"ENSG00000129351","ILF3","3609","Mast_cells",0.325998145426852
"ENSG00000055044","NOP58","51602","Mast_cells",0.324869529463787
"ENSG00000065154","OAT","4942","Mast_cells",0.324833119647186
"ENSG00000124767","GLO1","2739","Mast_cells",0.324670412165928
"ENSG00000100351","GRAP2","9402","Mast_cells",0.322517236063409
"ENSG00000177606","JUN","3725","Mast_cells",0.322196689340449
"ENSG00000008324","SS18L2","51188","Mast_cells",0.320117669161697
"ENSG00000010671","BTK","695","Mast_cells",0.319418565295294
"ENSG00000198833","UBE2J1","51465","Mast_cells",0.317095797924188
"ENSG00000164292","RHOBTB3","22836","Mast_cells",0.316329517870852
"ENSG00000034713","GABARAPL2","11345","Mast_cells",0.315500511659588
"ENSG00000155660","PDIA4","9601","Mast_cells",0.314010424463038
"ENSG00000090686","USP48","84196","Mast_cells",0.310406336050878
"ENSG00000168610","STAT3","6774","Mast_cells",0.307247194739453
"ENSG00000175471","MCTP1","79772","Mast_cells",0.306106471665057
"ENSG00000158985","CDC42SE2","56990","Mast_cells",0.302161219620426
"ENSG00000139644","TMBIM6","7009","Mast_cells",0.301494957086883
"ENSG00000105856","HBP1","26959","Mast_cells",0.299919255843446
"ENSG00000174231","PRPF8","10594","Mast_cells",0.299909294348501
"ENSG00000170542","SERPINB9","5272","Mast_cells",0.299827187015522
"ENSG00000104324","CPQ","10404","Mast_cells",0.299189744173407
"ENSG00000183943","PRKX","5613","Mast_cells",0.298839822601625
"ENSG00000128708","HAT1","8520","Mast_cells",0.296744420725538
"ENSG00000164211","STARD4","134429","Mast_cells",0.294612466156435
"ENSG00000185896","LAMP1","3916","Mast_cells",0.293800596543097
"ENSG00000127507","ADGRE2","30817","Mast_cells",0.292792092182233
"ENSG00000138767","CNOT6L","246175","Mast_cells",0.290114341626679
"ENSG00000103257","SLC7A5","8140","Mast_cells",0.289758596692404
"ENSG00000149196","C11orf73","51501","Mast_cells",0.287687285119269
"ENSG00000078140","UBE2K","3093","Mast_cells",0.286382021734202
"ENSG00000102760","RGCC","28984","Mast_cells",0.282119657486416
"ENSG00000097033","SH3GLB1","51100","Mast_cells",0.28095311303981
"ENSG00000070831","CDC42","998","Mast_cells",0.280454290685399
"ENSG00000177426","TGIF1","7050","Mast_cells",0.27652624033504
"ENSG00000174944","P2RY14","9934","Mast_cells",0.275018400053617
"ENSG00000184900","SUMO3","6612","Mast_cells",0.274842648482484
"ENSG00000136754","ABI1","10006","Mast_cells",0.270790931120154
"ENSG00000176386","CDC26","246184","Mast_cells",0.270771288325899
"ENSG00000110911","SLC11A2","4891","Mast_cells",0.270481690195987
"ENSG00000122359","ANXA11","311","Mast_cells",0.26881619498718
"ENSG00000182827","ACBD3","64746","Mast_cells",0.26757631943617
"ENSG00000178607","ERN1","2081","Mast_cells",0.26681448880695
"ENSG00000185728","YTHDF3","253943","Mast_cells",0.264570117822891
"ENSG00000123338","NCKAP1L","3071","Mast_cells",0.263397809076562
"ENSG00000164543","STK17A","9263","Mast_cells",0.262683222170832
"ENSG00000092201","SUPT16H","11198","Mast_cells",0.261367179028629
"ENSG00000214753","HNRNPUL2","221092","Mast_cells",0.260605748920813
"ENSG00000196072","BLOC1S2","282991","Mast_cells",0.259991029599516
"ENSG00000116918","TSNAX","7257","Mast_cells",0.258135681709682
"ENSG00000174485","DENND4A","10260","Mast_cells",0.257694930814957
"ENSG00000139668","WDFY2","115825","Mast_cells",0.253924427841133
"ENSG00000149534","MS4A2","2206","Mast_cells",0.253714963108389
"ENSG00000182871","COL18A1","80781","Mast_cells",0.252986297604239
"ENSG00000121741","ZMYM2","7750","Mast_cells",0.25244204921142
"ENSG00000132471","WBP2","23558","Mast_cells",0.250917482590958
"ENSG00000157557","ETS2","2114","Mast_cells",0.249356178623212
"ENSG00000126709","IFI6","2537","Mast_cells",0.248029991502058
"ENSG00000175387","SMAD2","4087","Mast_cells",0.247964419893107
"ENSG00000109684","CLNK","116449","Mast_cells",0.247525888484388
"ENSG00000154269","ENPP3","5169","Mast_cells",0.24638457819097
"ENSG00000076641","PAG1","55824","Mast_cells",0.246215700842644
"ENSG00000108671","PSMD11","5717","Mast_cells",0.245821544655773
"ENSG00000187608","ISG15","9636","Mast_cells",0.245076452979209
"ENSG00000163714","U2SURP","23350","Mast_cells",0.243648294563693
"ENSG00000173812","EIF1","10209","Mast_cells",0.242766577100069
"ENSG00000130402","ACTN4","81","Mast_cells",0.242645162001021
"ENSG00000069345","DNAJA2","10294","Mast_cells",0.24250351140214
"ENSG00000100603","SNW1","22938","Mast_cells",0.242378095164228
"ENSG00000158864","NDUFS2","4720","Mast_cells",0.239630826098875
"ENSG00000104852","SNRNP70","6625","Mast_cells",0.236737296311883
"ENSG00000169764","UGP2","7360","Mast_cells",0.236174330629539
"ENSG00000171530","TBCA","6902","Mast_cells",0.23547594310252
"ENSG00000135829","DHX9","1660","Mast_cells",0.235106581010567
"ENSG00000266412","NCOA4","8031","Mast_cells",0.234755159494692
"ENSG00000266094","RASSF5","83593","Mast_cells",0.234153026256523
"ENSG00000129355","CDKN2D","1032","Mast_cells",0.23414107397165
"ENSG00000166946","CCNDBP1","23582","Mast_cells",0.231009585010178
"ENSG00000101557","USP14","9097","Mast_cells",0.23092404144475
"ENSG00000095139","ARCN1","372","Mast_cells",0.230572939955869
"ENSG00000008294","SPAG9","9043","Mast_cells",0.228187861960462
"ENSG00000129518","EAPP","55837","Mast_cells",0.225622762520481
"ENSG00000141968","VAV1","7409","Mast_cells",0.225152931129127
"ENSG00000057757","PITHD1","57095","Mast_cells",0.224945135528775
"ENSG00000141526","SLC16A3","9123","Mast_cells",0.224819156872624
"ENSG00000164134","NAA15","80155","Mast_cells",0.224816034081801
"ENSG00000153113","CAST","831","Mast_cells",0.222582734493952
"ENSG00000131871","VIMP","55829","Mast_cells",0.221389459309442
"ENSG00000139496","NUP58","9818","Mast_cells",0.219212520480175
"ENSG00000066379","ZNRD1","30834","Mast_cells",0.21884459260817
"ENSG00000105698","USF2","7392","Mast_cells",0.216156888962916
"ENSG00000181163","NPM1","4869","Mast_cells",0.215578556322293
"ENSG00000196419","XRCC6","2547","Mast_cells",0.21541717775353
"ENSG00000173917","HOXB2","3212","Mast_cells",0.214123537262202
"ENSG00000112245","PTP4A1","7803","Mast_cells",0.213104225361424
"ENSG00000145734","BDP1","55814","Mast_cells",0.213080991311819
"ENSG00000134440","NARS","4677","Mast_cells",0.21017274984512
"ENSG00000145703","IQGAP2","10788","Mast_cells",0.207733891457742
"ENSG00000160752","FDPS","2224","Mast_cells",0.205480762411908
"ENSG00000231925","TAPBP","6892","Mast_cells",0.204567318829767
"ENSG00000113263","ITK","3702","Mast_cells",0.199191960778463
"ENSG00000185344","ATP6V0A2","23545","Mast_cells",0.196359586441068
"ENSG00000105383","CD33","945","Mast_cells",0.194825725996793
"ENSG00000217555","CKLF","51192","Mast_cells",0.194404696209085
"ENSG00000092531","SNAP23","8773","Mast_cells",0.191363824921356
"ENSG00000109572","CLCN3","1182","Mast_cells",0.189655802133925
"ENSG00000198840","MT-ND3","4537","Mast_cells",0.189328576209134
"ENSG00000185787","MORF4L1","10933","Mast_cells",0.18902487862524
"ENSG00000171345","KRT19","3880","Mast_cells",0.186573803379719
"ENSG00000100380","ST13","6767","Mast_cells",0.186430548129585
"ENSG00000075785","RAB7A","7879","Mast_cells",0.184150560702712
"ENSG00000168090","COPS6","10980","Mast_cells",0.183711656348392
"ENSG00000171777","RASGRP4","115727","Mast_cells",0.181962238223382
"ENSG00000006576","PHTF2","57157","Mast_cells",0.177616236710106
"ENSG00000221963","APOL6","80830","Mast_cells",0.177546628579806
"ENSG00000116747","TROVE2","6738","Mast_cells",0.175671590996947
"ENSG00000100554","ATP6V1D","51382","Mast_cells",0.173504598396758
"ENSG00000060558","GNA15","2769","Mast_cells",0.172485777416052
"ENSG00000143799","PARP1","142","Mast_cells",0.166676661048865
"ENSG00000242258","LINC00996","285972","Mast_cells",0.166487482959293
"ENSG00000135655","USP15","9958","Mast_cells",0.166349867030738
"ENSG00000162385","MAGOH","4116","Mast_cells",0.160993195994154
"ENSG00000256060","TRAPPC2P1","10597","Mast_cells",0.159671382731278
"ENSG00000155876","RRAGA","10670","Mast_cells",0.157169214123301
"ENSG00000120063","GNA13","10672","Mast_cells",0.15433575827809
"ENSG00000113621","TXNDC15","79770","Mast_cells",0.153745735528834
"ENSG00000134308","YWHAQ","10971","Mast_cells",0.153141242382593
"ENSG00000175756","AURKAIP1","54998","Mast_cells",0.152373985157601
"ENSG00000172667","ZMAT3","64393","Mast_cells",0.150668994178914
"ENSG00000166128","RAB8B","51762","Mast_cells",0.150104173468168
"ENSG00000149781","FERMT3","83706","Mast_cells",0.149168870922129
"ENSG00000168209","DDIT4","54541","Mast_cells",0.147299792152366
"ENSG00000198763","MT-ND2","4536","Mast_cells",0.145724312349076
"ENSG00000140497","SCAMP2","10066","Mast_cells",0.144664253709475
"ENSG00000154640","BTG3","10950","Mast_cells",0.14426445076256
"ENSG00000140931","CMTM3","123920","Mast_cells",0.144134770953409
"ENSG00000156467","UQCRB","7381","Mast_cells",0.143766508688105
"ENSG00000112773","FAM46A","55603","Mast_cells",0.14164181086771
"ENSG00000138600","SPPL2A","84888","Mast_cells",0.141542331140891
"ENSG00000198900","TOP1","7150","Mast_cells",0.141477346644511
"ENSG00000138757","G3BP2","9908","Mast_cells",0.140236994406027
"ENSG00000198791","CNOT7","29883","Mast_cells",0.139596162822014
"ENSG00000131759","RARA","5914","Mast_cells",0.13918408651948
"ENSG00000154001","PPP2R5E","5529","Mast_cells",0.138901276118093
"ENSG00000112419","PHACTR2","9749","Mast_cells",0.137874947194698
"ENSG00000075142","SRI","6717","Mast_cells",0.137376026276784
"ENSG00000091164","TXNL1","9352","Mast_cells",0.137322796947383
"ENSG00000168282","MGAT2","4247","Mast_cells",0.136753416720672
"ENSG00000144848","ATG3","64422","Mast_cells",0.136558932561317
"ENSG00000136213","CHST12","55501","Mast_cells",0.133899222789965
"ENSG00000164105","SAP30","8819","Mast_cells",0.133362103856248
"ENSG00000109787","KLF3","51274","Mast_cells",0.130684683042645
"ENSG00000122565","CBX3","11335","Mast_cells",0.129447263360204
"ENSG00000133134","BEX2","84707","Mast_cells",0.129113899029131
