"gene_id","cell_type","logFC_mt25","FDR_mt25","significant_mt25","logFC_mt20","FDR_mt20","significant_mt20"
"ENSG00000000938","Macrophages",-0.218170347406069,0.998845877114298,FALSE,-0.228940492111392,0.999178301045505,FALSE
"ENSG00000000938","Monocytes",0.0321192752434258,0.994447167613675,FALSE,0.021306762720184,0.998338703065484,FALSE
"ENSG00000000938","Neutrophils",0.779965191328887,0.737689446874214,FALSE,0.805189026646828,0.731728242341154,FALSE
"ENSG00000000971","Endothelial",0.441571373559349,0.998348054428417,FALSE,0.454882977241651,0.998456677726992,FALSE
"ENSG00000000971","Macrophages",-0.0706776349546156,0.998845877114298,FALSE,-0.0330365654333411,0.999178301045505,FALSE
"ENSG00000000971","Pericytes",0.146738877900111,0.996670563838034,FALSE,0.107375608308644,0.997861040884521,FALSE
"ENSG00000000971","T_cells",0.134076981776825,0.973220274513197,FALSE,0.0928887099346505,0.98167290685146,FALSE
"ENSG00000001036","B_cells",-0.160854345259634,0.971487286682136,FALSE,-0.214075500961861,0.961921555974602,FALSE
"ENSG00000001036","Endothelial",0.0638459966292884,0.998348054428417,FALSE,0.0823664331339079,0.998456677726992,FALSE
"ENSG00000001036","Epithelial",0.0370259734126116,0.999885721283904,FALSE,0.0618249356005894,0.999961302946579,FALSE
"ENSG00000001036","Macrophages",0.325600528995298,0.998845877114298,FALSE,0.379665482408329,0.999178301045505,FALSE
"ENSG00000001036","Mast_cells",0.317796917480388,0.847317428814137,FALSE,0.300881386005878,0.852473453867689,FALSE
"ENSG00000001036","Monocytes",0.217263606536906,0.945701853655194,FALSE,0.177504407930368,0.959267276971651,FALSE
"ENSG00000001036","Pericytes",0.555778885100477,0.996670563838034,FALSE,0.558690726533469,0.997861040884521,FALSE
